,published_date,title,text,kode_emitten,label_1,label_2,label_3
5070,2023-02-01,"Kredit Bank Mandiri (BMRI) Tumbuh 14,48% Sepanjang Tahun 2022, Ini Penopangnya","Bank Mandiri (BMRI) Credit Grows 14.48% Throughout 2022, This is the Support",BMRI,0.0,0.0,0.0
5071,2023-02-02,"Diajak Bobol BCA, Rp 320 Juta, Tukang Becak Dibayar Rp 5 Juta","Invited to break into BCA, Rp. 320 million, Becak driver paid Rp. 5 million",BBCA,0.0,0.0,0.0
5072,2023-02-02,"Bank Mandiri (BMRI) hingga BCA (BBCA) Cetak Laba Jumbo, Siapa Paling Efisien?","Bank Mandiri (BMRI) to BCA (BBCA) Print huge Profits, Who is the Most Efficient?",BMRI,0.0,0.0,0.0
5073,2023-02-02,"Saham Bank Mandiri (BMRI) Sempat Terkoreksi Cetak Setelah Laba Rp41,2 Triliun, Begini Penjelasan Bos Mandiri Sekuritas","Bank Mandiri (BMRI) shares were corrected after a profit of IDR 41.2 trillion, this is the explanation from the boss of Mandiri securities",BMRI,1.0,1.0,1.0
5074,2023-02-02,Bank Mandiri Dorong Keran Investasi Melalui Mandiri Investment Forum 2023,Bank Mandiri Encourages Investment Facilities Through the 2023 Mandiri Investment Forum,BMRI,0.0,0.0,0.0
5075,2023-02-02,"The Fed Naikkan Suku Bunga, Cek Kurs Dolar di BCA, BRI, Bank Mandiri, dan BNI","The Fed Raises Interest Rates, Check Dollar Exchange Rates at BCA, BRI, Bank Mandiri, and BNI",BMRI,0.0,0.0,0.0
5076,2023-02-02,"SDM Milenial Bank Mandiri (BMRI) Capai 83%, Apa Dampaknya?","Bank Mandiri (BMRI) Millennial HR Reaches 83%, What's the Impact?",BMRI,0.0,0.0,1.0
5077,2023-02-02,"Diupah Rp 5 Juta Bobol BCA, Tukang Becak Pakai Buat Bayar Kos","Paid IDR 5 Million for Bobol BCA, Becak Driver Uses It to Pay Boarding House",BBCA,0.0,0.0,0.0
5078,2023-02-02,Kronologi Tukang Becak Diajak Bobol BCA Hingga Dihukum,Chronology of Becak Drivers Invited to Hack BCA Until Sentenced,BBCA,0.0,1.0,1.0
5079,2023-02-03,Bos Bank Mandiri (BMRI) Jawab Isu Livin' Spin Off jadi Bank Digital,Bank Mandiri (BMRI) Boss Answers Issue of Livin' Spin Off to Become a Digital Bank,BMRI,0.0,1.0,1.0
5080,2023-02-03,"BRI (BBRI) Rencanakan Buyback Saham Rp1,5 Triliun, Siap Lepas?","BRI (BBRI) Plans a Share Buyback of IDR 1.5 Trillion, Ready to Let Go?",BBRI,0.0,0.0,0.0
5081,2023-02-03,BRI Salurkan Bantuan Bagi Warga Terdampak Banjir di Manado,BRI Distributes Aid to Flood Affected Residents in Manado,BBRI,0.0,1.0,1.0
5082,2023-02-03,Good Friday! Saham BBRI-BBCA Cs Bawa IHSG Jebol Level 6.900,"Good Friday! BBRI-BBCA Cs Shares Bring IHSG Breaking Level 6,900",BBRI,0.0,0.0,0.0
5083,2023-02-03,"BRI Nyiapin Duit Rp 1,5 T Buat Beli Saham, Catet Tanggalnya!","BRI Prepares IDR 1.5 T to Buy Shares, Note the Date!",BBRI,0.0,0.0,0.0
5084,2023-02-03,Mantap! BRI Masuk Top 3 Asean Corporate Governance Scorecard,Excellent! BRI Enters Top 3 of Asean Corporate Governance Scorecard,BBRI,0.0,0.0,0.0
5085,2023-02-03,BlackRock hingga Goldman Tancap Gas Tangkap Kode Keras Saham BRI (BBRI),BlackRock and Goldman Step on the Gas to Arrest Hard Code for BRI Shares (BBRI),BBRI,0.0,0.0,0.0
5086,2023-02-03,Fitch Naikan Rating BRI Jadi AAA dengan Outlook Stabil,Fitch Raises BRI Rating to AAA with Stable Outlook,BBRI,0.0,0.0,0.0
5087,2023-02-04,Bank Mandiri akan Menggelar Stock Split 1:2,Bank Mandiri to Hold 1:2 Stock Split,BMRI,0.0,0.0,0.0
5088,2023-02-04,"Bank Mandiri Punya ATM Tarik Tunai Rp10.000 di Jakarta, Ini Lokasinya","Bank Mandiri has an ATM with cash withdrawals of IDR 10,000 in Jakarta, this is the location",BMRI,0.0,0.0,0.0
5089,2023-02-05,"Tuntaskan Buyback Rp 3 T, BRI Bakal Lakukan Pembelian Kembali Saham Rp 1,5 T","Completing the Buyback of IDR 3 T, BRI will Buy Back Shares of IDR 1.5 T",BBRI,0.0,0.0,0.0
5090,2023-02-05,Menelusuri Jejak Aliran Dana Asing yang Keluar dari Saham BCA dan BRI,Tracing the Flow of Foreign Funds Out of BCA and BRI Shares,BBRI,0.0,0.0,1.0
5091,2023-02-05,"Nilai Saham Bank Mandiri (BMRI) Bakal Dipecah, Apa Tujuannya?","The value of Bank Mandiri (BMRI) shares will be split, what is the aim?",BMRI,0.0,0.0,0.0
5092,2023-02-05,"Adu Kencang Kopra by Mandiri, BNIDirect, dan Maybank2E di Segmen Nasabah Korporasi","contest Kencang Kopra by Mandiri, BNIDirect, and Maybank2E in the Corporate Customer Segment",BBNI,0.0,0.0,0.0
5093,2023-02-06,"Jangan Panik, Ini Cara Blokir ATM BRI, BCA, Bank Mandiri dan BNI","Don't panic, here's how to block BRI, BCA, Bank Mandiri and BNI ATMs",BMRI,0.0,0.0,0.0
5094,2023-02-06,BRI Gandeng Bio Farma Bangun Ekosistem Healthcare,BRI Collaborates with Bio Farma to Build Healthcare Ecosystem,BBRI,0.0,0.0,0.0
5095,2023-02-06,Bos BCA (BBCA) Blak-blakan Faktor Tingginya NIM Bank di RI Setelah Disorot Jokowi,BCA (BBCA) Boss Blunts Out Factors in High Bank NIM in RI After Jokowi Highlights,BBCA,0.0,0.0,0.0
5096,2023-02-06,"Merdeka Battery Materials (MBM) Segera IPO, MDKA Bakal Ketiban Untung","freedom Battery Materials (MBM) IPO soon, MDKA will make a profit",MDKA,1.0,1.0,1.0
5097,2023-02-06,"Bank Mandiri Pecah Nilai Saham, Harganya Jadi Segini","Bank Mandiri splits share value, price goes up to this amount",BMRI,0.0,0.0,0.0
5098,2023-02-07,"Gokil! Setoran BRI ke Negara Capai Rp 136,5 T Selama 5 Tahun",Crazy! BRI Deposits to the State Reach IDR 136.5 T Over 5 Years,BBRI,0.0,0.0,0.0
5099,2023-02-07,Bank Digital (SeaBank hingga ARTO) Kalahkan Raksasa BMRI Cs dalam Margin Bunga?,Digital Banks (SeaBank to ARTO) Beat Giant BMRI Cs in Interest Margin?,BMRI,0.0,0.0,0.0
5100,2023-02-07,"BMRI hingga BBCA Cuan Besar Sepanjang 2022, Siapa Paling Banyak Sedot Dana Masyarakat","BMRI to BBCA Big Profits Throughout 2022, Who Sucks the Most Public Funds",BMRI,0.0,0.0,0.0
5101,2023-02-07,Semen Indonesia (SMGR) Terima Apresiasi ASEAN Corporate Governance Scorecard dari BEI,Semen Indonesia (SMGR) Receives ASEAN Corporate Governance Scorecard Appreciation from BEI,SMGR,0.0,0.0,0.0
5102,2023-02-07,"Laba Melonjak, Kontribusi BRI ke Negara Bakal Makin Besar Nih","Profits Soar, BRI's Contribution to the Country Will Get Bigger",BBRI,0.0,0.0,0.0
5103,2023-02-07,BRI Catat Pertumbuhan Kelompok Mekaar yang Jadi AgenBRILink,BRI Records the Growth of the Mekaar Group Who Become BRILink Agents,BBRI,0.0,0.0,0.0
5104,2023-02-07,"Sedikit Lagi IHSG Balik ke 7.000 Berkat Ditopang BBCA, GOTO dan BBRI","JCI will return to 7,000 thanks to the support of BBCA, GOTO and BBRI",BBRI,0.0,0.0,0.0
5105,2023-02-07,"Buyback Rp 3 Triliun Tuntas, BRI Tambah Lagi Rp 1,5 Triliun","IDR 3 Trillion Buyback Completed, BRI Adds Another IDR 1.5 Trillion",BBRI,0.0,0.0,0.0
5106,2023-02-07,"BTN Pilih Super App Saat Banjir Bank Digital, Bagaimana Prospeknya?","BTN Chooses Super App When There's a Flood of Digital Banks, What Are the Prospects?",BBTN,0.0,0.0,0.0
5107,2023-02-08,"Kredit Hilirisasi Disentil Jokowi, Ini Penyaluran di Bank Mandiri (BMRI)","Jokowi Disentil Downstream Credit, This is Distribution at Bank Mandiri (BMRI)",BMRI,0.0,0.0,0.0
5108,2023-02-08,Bank Mandiri (BMRI) Masih Jadi Jawara Bank dengan Aset Terbesar hingga Akhir 2022,Bank Mandiri (BMRI) is still the champion bank with the largest assets until the end of 2022,BMRI,0.0,0.0,0.0
5109,2023-02-08,"Bank BRI Cetak Laba Bersih Rp 51,40 Triliun Sepanjang 2022",BRI Bank Prints Net Profit of IDR 51.40 Trillion Throughout 2022,BBRI,0.0,0.0,0.0
5110,2023-02-08,"Bos BRI: Layani 34 Juta UMKM, Pajak & Dividen Balik ke Rakyat","BRI Boss: Serves 34 Million MSMEs, Taxes & Dividends Return to the People",BBRI,0.0,0.0,0.0
5111,2023-02-08,"BRI (BBRI) Cetak Laba Rp51,4 Triliun Sepanjang 2022",BRI (BBRI) Prints Profit of IDR 51.4 Trillion Throughout 2022,BBRI,0.0,0.0,0.0
5112,2023-02-08,"Bos BRI (BBRI) Ungkap Penyebab Laba Terbang ke Rp51,4 Triliun",BRI (BBRI) Boss Reveals Reasons for Profits Flying to IDR 51.4 Trillion,BBRI,0.0,0.0,0.0
5113,2023-02-08,"Terdorong UMKM, BRI (BBRI) Salurkan Kredit Rp1.139,08 Triliun Sepanjang 2022","Encouraged by MSMEs, BRI (BBRI) Distributes IDR 1,139.08 Trillion in Credit Throughout 2022",BBRI,0.0,0.0,0.0
5114,2023-02-08,"Investasi di BRI Pasti Untung, Ini Buktinya!","Investing in BRI is guaranteed to be profitable, here's the proof!",BBRI,0.0,0.0,0.0
5115,2023-02-08,"Laba Bersih BRI Melejit di 2022, Sahamnya Ngikut?","BRI's Net Profit Soars in 2022, Will Its Shares Follow?",BBRI,0.0,0.0,0.0
5116,2023-02-08,"Fitch Ratings Naikkan Peringkat BRI, Ini Faktor Pendorongnya","Fitch Ratings Raises BRI's Rating, These Are the Driving Factors",BBRI,0.0,0.0,0.0
5117,2023-02-08,Simak! Ini Penyebab Laba BRI Melesat 67% Jadi Rp 51 T di 2022,Listen! This is the reason BRI's profits will jump 67% to IDR 51 trillion in 2022,BBRI,0.0,0.0,0.0
5118,2023-02-08,"Margin Bunga Turun 33%, Kok Bisa Laba BRI Tertinggi di RI?","Interest Margin Drops 33%, How Can BRI's Profits Be the Highest in RI?",BBRI,0.0,0.0,0.0
5119,2023-02-08,"Wow! BRI Cetak Laba Rp 51,4 Triliun, Melesat 67% Pada 2022","Wow! BRI Posts Rp51.4 Trillion Profit, Soars 67% in 2022",BBRI,0.0,0.0,0.0
5120,2023-02-08,"Simak Target Bisnis BRI di 2023, Kredit Diproyeksikan Naik 10% hingga 12%","Check out BRI's Business Targets in 2023, Credit Projected to Increase 10% to 12%",BBRI,0.0,0.0,0.0
5121,2023-02-08,"Bos BRI Ungkap Alasan Buyback Saham Rp 1,5 T",BRI Boss Reveals Reasons for IDR 1.5 T Share Buyback,BBRI,0.0,0.0,0.0
5122,2023-02-08,BCA Masih Jadi Bank Paling Menguntungkan Investor Meski Laba Tertinggi Diraih BRI,BCA is still the most profitable bank for investors even though BRI achieved the highest profit,BBRI,0.0,0.0,0.0
5123,2023-02-08,"CASA Melesat, BRI (BBRI) Himpun Dana Dari Nasabah Rp1.307,88 Triliun Sepanjang 2022","CASA Explodes, BRI (BBRI) Collects Funds From Customers IDR 1,307.88 Trillion Throughout 2022",BBRI,0.0,0.0,0.0
5124,2023-02-08,"Laba Melesat 67,15%, Aset Bank Rakyat Indonesia (BBRI) Capai Rp 1.865 Triliun di 2022","Profit Soars 67.15%, Bank Rakyat Indonesia (BBRI) Assets Reach IDR 1,865 Trillion in 2022",BBRI,0.0,0.0,0.0
5125,2023-02-08,"Video: Melesat 67%, Laba BRI 2022 Tembus Rp 51,4 Triliun","Video: Soaring 67%, BRI 2022 Profit Reaches IDR 51.4 Trillion",BBRI,0.0,0.0,0.0
5126,2023-02-09,"Margin Bunga Bersih Bertumbuh, BCA (BBCA) Ungkap Penyebabnya","Net Interest Margin Grows, BCA (BBCA) Reveals the Cause",BBCA,0.0,0.0,0.0
5127,2023-02-09,Bank BCA: NIM Merupakan Refleksi Berbagai Faktor,BCA Bank: NIM is a reflection of various factors,BBCA,0.0,1.0,1.0
5128,2023-02-09,"Kalau Pegang BCA Sejak IPO, Sekarang Cuan 40 Kali, Kok Bisa?","If you've held BCA since the IPO, now you've made 40 times the profit, how come?",BBCA,0.0,0.0,0.0
5129,2023-02-09,"Tumbuh Pesat, BRI (BBRI) Salurkan Kredit Berkelanjutan Rp694,9 Triliun Sepanjang 2022","Rapid Growth, BRI (BBRI) Distributes Sustainable Credit of IDR 694.9 Trillion Throughout 2022",BBRI,0.0,0.0,0.0
5130,2023-02-09,"Penyaluran Kredit BRI Naik Menjadi Rp 1.139,08 Triliun pada Akhir 2022","BRI Credit Distribution Increases to IDR 1,139.08 Trillion by the End of 2022",BBRI,0.0,0.0,0.0
5131,2023-02-09,"Optimitis, Intip Target Kinerja BRI (BBRI) di Tahun 2023","Optimistically, take a peek at BRI's (BBRI) performance targets in 2023",BBRI,0.0,0.0,0.0
5132,2023-02-09,Tambang Tembaga Bawah Tanah Merdeka Copper (MDKA) Beroperasi 2028,freedom Copper (MDKA) Underground Copper Mine Will Operate in 2028,MDKA,0.0,0.0,0.0
5133,2023-02-09,"Grup MDKA Merdeka Battery (MBM) IPO Bulan Depan, Siapkan Sederet Ekspansi","MDKA freedom Battery (MBM) Group IPO Next Month, Prepares Series of Expansions",MDKA,0.0,0.0,0.0
5134,2023-02-10,"Pakai Cara Ini, BRI Sukses Giring Nasabah Menuju Digitalisasi","Using this method, BRI successfully leads customers towards digitalization",BBRI,0.0,0.0,0.0
5135,2023-02-10,BRI Danareksa Sekuritas Targetkan Pertumbuhan Jumlah Nasabah 42% Tahun Ini,BRI mutual funds securities Targets 42% Growth in Number of Customers This Year,BBRI,0.0,0.0,0.0
5136,2023-02-12,"Anak Usaha BRI Sumbang Rp 5,2 Triliun untuk Laba Bersih pada 2022",BRI Subsidiaries Contribute IDR 5.2 Trillion to Net Profit in 2022,BBRI,0.0,0.0,0.0
5137,2023-02-12,"8 Waran Terstruktur Maybank Meluncur Besok, Ada BBCA hingga ANTM","8 Maybank Structured Warrants Launching Tomorrow, There are BBCA to ANTM",BBCA,0.0,0.0,0.0
5138,2023-02-12,"Vale (INCO) Bangun Smelter Baru, Investasi Rp37,5 Triliun","Vale (INCO) Builds New Smelter, Invests IDR 37.5 Trillion",INCO,0.0,0.0,0.0
5139,2023-02-12,"Bank Mandiri (BMRI) Terima Kontribusi Laba dari Anak Usaha Rp 8,5 Triliun di 2022",Bank Mandiri (BMRI) Receives Profit Contribution from Subsidiaries IDR 8.5 Trillion in 2022,BMRI,0.0,0.0,0.0
5140,2023-02-12,21 Developer Mitra BTN Catat KPR Tembus Rp100 Miliar,21 BTN Partner Developers Record KPR Reaching IDR 100 Billion,BBTN,0.0,0.0,0.0
5141,2023-02-12,Bank Negara Indonesia (BBNI) Bidik Pertumbuhan Volume Transaksi Kartu Kredit 10%,Bank Negara Indonesia (BBNI) Aims for 10% Growth in Credit Card Transaction Volume,BBNI,0.0,0.0,0.0
5142,2023-02-12,"Luncurkan SuperApp BTN Mobile, Bank BTN Targetkan Bisa Akuisisi 26% Nasabah Baru","Launching BTN Mobile SuperApp, Bank BTN Targets to Acquire 26% of New Customers",BBTN,0.0,0.0,0.0
5143,2023-02-13,"BCA Finance Raup Laba Rp1,94 Triliun Sepanjang 2022, Melesat 14 Persen","BCA Finance Earns Profit of IDR 1.94 Trillion Throughout 2022, Increases 14 Percent",BBCA,1.0,0.0,0.0
5144,2023-02-13,Bank Mandiri Tawarkan 68 Proyek Properti Unggulan di Jabodetabek Dalam FYP Fest 2023,Bank Mandiri Offers 68 Featured Property Projects in Jabodetabek at FYP Fest 2023,BMRI,0.0,0.0,0.0
5145,2023-02-13,BRI-SRC Dukung Bisnis UMKM Lewat Digital Payment,BRI-SRC Supports MSME Businesses Through Digital Payments,BBRI,0.0,0.0,0.0
5146,2023-02-13,"Kurs Dolar di BCA, BRI, Bank Mandiri, dan BNI Saat Rupiah Tergelincir pada Awal Pekan (13/2)","Dollar Exchange Rates at BCA, BRI, Bank Mandiri, and BNI When the Rupiah Slips at the Beginning of the Week (13/2)",BBRI,1.0,1.0,1.0
5147,2023-02-13,BRI Bagikan 10 Mesin Kapal Baru ke Nelayan di Labuan Bajo,BRI Distributes 10 New Boat Engines to Fishermen in Labuan Bajo,BBRI,0.0,0.0,0.0
5148,2023-02-13,"Kinerja Bakal Terus Melesat, Saham BRI Diproyeksi ke Rp 6.200","Performance will continue to soar, BRI shares are projected to reach IDR 6,200",BBRI,0.0,0.0,0.0
5149,2023-02-14,Vale (INCO) Berencana Bangun Pabrik Baja Usai Pabrik Nikel Rampung,Vale (INCO) Plans to Build Steel Plant After Nickel Plant Completed,INCO,0.0,0.0,0.0
5150,2023-02-14,Vale Indonesia (INCO) Membangun Smelter di Sulawesi Tengah,Vale Indonesia (INCO) Building a Smelter in Central Sulawesi,INCO,0.0,0.0,0.0
5151,2023-02-14,"Anak Usaha Bank Mandiri Sumbang Laba Rp 8,5 Triliun, Simak Strategi Permodalannya","Bank Mandiri Subsidiary Contributes Profit of IDR 8.5 Trillion, Check Out Its Capital Strategy",BMRI,0.0,0.0,0.0
5152,2023-02-14,"Bank Mandiri dan BCA Balapan Dalam Transaksi Digital Banking, Siapa Juara?","Bank Mandiri and BCA Race in Digital Banking Transactions, Who is the Champion?",BMRI,0.0,0.0,0.0
5153,2023-02-14,"Kurs Dolar di BCA, BRI, Bank Mandiri, dan BNI Hari Ini (14/2/2023)","Dollar Exchange Rates at BCA, BRI, Bank Mandiri, and BNI Today (14/2/2023)",BMRI,0.0,-1.0,-1.0
5154,2023-02-14,Intip Target Leasing Anak Usaha Bank Mandiri (MTF) pada Tahun Kelinci Air,Peek at Bank Mandiri Subsidiary's (MTF) Leasing Target in the Year of the Water Rabbit,BMRI,0.0,0.0,1.0
5155,2023-02-14,Top! Transaksi Kartu Kredit BCA (BBCA) Tembus Rp82 Triliun Sepanjang 2022,Top! BCA (BBCA) Credit Card Transactions Reach IDR 82 Trillion Throughout 2022,BBCA,0.0,0.0,0.0
5156,2023-02-14,"Beli Kapal Baru, Habco Trans Maritima (HATM) Dapat Kucuran Rp150 Miliar dari BBCA","Buying a New Ship, Habco Trans Maritima (HATM) Gets IDR 150 Billion from BBCA",BBCA,0.0,0.0,0.0
5157,2023-02-15,"BRI dan BNI Perlahan Akan Keluar Dari BSI, Kenapa?","BRI and BNI Will Slowly Exit BSI, Why?",BBRI,0.0,0.0,0.0
5158,2023-02-15,"Bank Mandiri (BMRI) Komitmen Dorong Hilirisasi, Segini Porsinya pada 2022","Bank Mandiri (BMRI) Commitment to Encourage Downstreaming, This Portion in 2022",BMRI,0.0,0.0,0.0
5159,2023-02-15,"Kurs Dolar di BCA, BRI, Bank Mandiri, dan BNI Hari Ini (15/2/2023)","Dollar Exchange Rates at BCA, BRI, Bank Mandiri, and BNI Today (15/2/2023)",BMRI,0.0,-1.0,-1.0
5160,2023-02-15,Asyik! Bank Mandiri (BMRI) Hadirkan ATM Pecahan Rp10.000 di Sulawesi,"Fun! Bank Mandiri (BMRI) Presents Rp10,000 ATM in Sulawesi",BMRI,0.0,0.0,0.0
5161,2023-02-15,Begini Strategi Bank Mandiri Jaga Efisiensi Perseroan di 2023,This is Bank Mandiri's strategy to maintain company efficiency in 2023,BMRI,0.0,0.0,0.0
5162,2023-02-15,"Dorong Hilirisasi, Bank Mandiri Catat Kredit Pengolahan Tumbuh 15,2% di Akhir 2022","Encouraging Downstreaming, Bank Mandiri Records Processing Credit Growing 15.2% at the End of 2022",BMRI,0.0,0.0,0.0
5163,2023-02-15,"Wamen BUMN Sebut BRI (BBRI) dan BNI (BBNI) Akan Cabut dari BSI (BRIS), Investor Asing Masuk?","Deputy Minister of BUMN Says BRI (BBRI) and BNI (BBNI) Will Withdraw from BSI (BRIS), Will Foreign Investors Enter?",BBRI,0.0,0.0,0.0
5164,2023-02-15,BRI Salurkan Bantuan Bagi Terdampak Banjir Ijen Bondowoso,BRI Distributes Aid to Ijen Bondowoso Flood Affected,BBRI,1.0,1.0,1.0
5165,2023-02-15,Begini Strategi Bank BRI Genjot Kontribusi Anak Usaha Agar Lebih Meningkat,This is Bank BRI's strategy to increase the contribution of its subsidiaries so that it increases further,BBRI,0.0,0.0,0.0
5166,2023-02-15,"BCA Semakin Efisien Jalankan Operasional, Ini Buktinya","BCA is increasingly efficient in running its operations, here's the proof",BBCA,0.0,0.0,0.0
5167,2023-02-16,"BRImo, Super App Perbankan Yang Pasti Lengkap & Aman Dari BRI","BRImo, Complete & Safe Super Banking App From BRI",BBRI,0.0,0.0,0.0
5168,2023-02-16,"Hilal Dividen Saham BCA (BBCA) 2023 Terlihat, Gelar RUPS Jelang Ramadan","BCA (BBCA) Share Dividend Hilal 2023 Seen, Holds GMS Ahead of Ramadan",BBCA,0.0,0.0,0.0
5169,2023-02-16,Simak Beberapa Cara Bayar BCA Virtual Account,Check out several ways to pay for a BCA Virtual Account,BBCA,0.0,0.0,0.0
5170,2023-02-16,Ini Strategi Bank BCA Menggenjot Kontribusi Anak Usaha,This is Bank BCA's strategy to increase the contribution of its subsidiaries,BBCA,0.0,0.0,0.0
5171,2023-02-16,"BNI Luncurkan TapCash Edisi NCT 127, Begini Cara Belinya","BNI Launches TapCash NCT 127 Edition, Here's How to Buy It",BBNI,0.0,0.0,0.0
5172,2023-02-16,"Tak Semua Alfamart Jual BNI TapCash NCT 127, Cek Lokasinya di Sini!","Not all Alfamarts sell BNI TapCash NCT 127, check the location here!",BBNI,0.0,0.0,0.0
5173,2023-02-16,BNI Rilis Kartu TapCash Spesial Desain NCT 127 2 Baddies,BNI Releases Special TapCash Card Design NCT 127 2 Baddies,BBNI,0.0,0.0,0.0
5174,2023-02-16,"Kurs Dolar AS di BCA, BRI, Bank Mandiri, & BNI Jelang RDG BI Hari Ini (16/2/2023)","US Dollar Exchange Rates at BCA, BRI, Bank Mandiri, & BNI Ahead of Today's BI RDG (16/2/2023)",BMRI,0.0,0.0,-1.0
5175,2023-02-16,Bank Mandiri Sediakan ATM Dengan Nominal Tarik dan Setor Tunai Rp10.000,"Bank Mandiri provides an ATM with a cash withdrawal and deposit nominal of IDR 10,000",BMRI,0.0,0.0,0.0
5176,2023-02-16,"Harga Saham BSI (BRIS) Melonjak 15,83% pada Rabu (15/2), Simak Rekomendasi Analis","BSI (BRIS) Share Price Soars 15.83% on Wednesday (15/2), See Analyst Recommendations",BBRI,0.0,0.0,0.0
5177,2023-02-16,Kode Keras Investor Asing Masuk BSI Gantikan BRI dan BNI,Hard Code for Foreign Investors to Enter BSI to Replace BRI and BNI,BBNI,0.0,0.0,0.0
5178,2023-02-16,BRI Ungkap Strategi Hybrid Bank dan Perannya Dongkrak Inklusi,BRI Reveals Hybrid Bank Strategy and Its Role in Boosting Inclusion,BBRI,0.0,0.0,0.0
5179,2023-02-16,"BCA Syariah Salurkan Pembiayaan Rp7,6 Triliun Sepanjang 2022",BCA sharia Distributes IDR 7.6 Trillion in Financing Throughout 2022,BBCA,0.0,0.0,0.0
5180,2023-02-16,"Harga Batu Bara Acuan Turun, Indocement (INTP): Berdampak Positif Bagi Industri Semen","Benchmark Coal Prices Drop, Indocement (INTP): Positive Impact on the Cement Industry",INTP,0.0,0.0,0.0
5181,2023-02-16,BRI Buka-bukaan Soal Strategi Hybrid dan Inklusi Keuangan,BRI Opens Up About Hybrid Strategy and Financial Inclusion,BBRI,0.0,0.0,0.0
5182,2023-02-16,"Laba Bank Tabungan Negara (BBTN) Melesat 28,15% Sepanjang Tahun 2022",State Savings Bank (BBTN) profits soared 28.15% throughout 2022,BBTN,0.0,0.0,0.0
5183,2023-02-16,"KPR Bank BTN Tumbuh 9,23 Persen hingga Tembus Rp233 Triliun",Bank BTN KPR Grows 9.23 Percent to Reach IDR 233 Trillion,BBTN,0.0,0.0,0.0
5184,2023-02-16,"Strategi Hybrid Bank Ala BRI, Kunci Dongkrak Inklusi Keuangan","BRI-style Hybrid Bank Strategy, Key to Boosting Financial Inclusion",BBRI,0.0,0.0,0.0
5185,2023-02-17,"Saham Dikuasai Asing, Kontrak Karya Vale Gak Balik ke Negara?","Shares Controlled by Foreigners, Will Vale's Work Contracts Not Return to the State?",INCO,1.0,0.0,1.0
5186,2023-02-17,"Laba Bersih Vale Indonesia (INCO) Naik 19,80% di Tahun 2022",Vale Indonesia (INCO) Net Profit Increases 19.80% in 2022,INCO,0.0,0.0,0.0
5187,2023-02-17,Strategi Semen Indonesia (SMGR) Memperkuat Dominasi Industri Semen Nasional,Indonesian Cement Strategy (SMGR) Strengthens the Dominance of the National Cement Industry,SMGR,0.0,0.0,0.0
5188,2023-02-17,"GOTO dan MDKA Jadi Penghuni Baru Indeks FTSE Russell, Cek Lengkapnya","GOTO and MDKA become new residents of the FTSE Russell index, check the details",MDKA,0.0,0.0,0.0
5189,2023-02-17,Mau KPR di Bank Mandiri? Simak Syarat dan Ketentuannya disini,Want a mortgage at Bank Mandiri? Check out the Terms and Conditions here,BMRI,0.0,0.0,0.0
5190,2023-02-17,"BRI (BBRI) akan Tentukan Pembagian Dividen Laba 2022, Catat Tanggalnya!","BRI (BBRI) will determine the distribution of 2022 profit dividends, note the date!",BBRI,0.0,0.0,0.0
5191,2023-02-18,Cek Rekomendasi Saham Bank Syariah Indonesia (BRIS),Check Recommendations for Shares of Bank sharia Indonesia (BRIS),BBRI,0.0,0.0,0.0
5192,2023-02-18,"Saham Paling Laris Sepekan, BSBK, GOTO, BRIS dan BBRI Masuk Daftar!","The Best-Selling Stocks of the Week, BSBK, GOTO, BRIS and BBRI Enter the List!",BBRI,0.0,0.0,0.0
5193,2023-02-18,"BBNI dan BBRI Hengkang dari BRIS, Jalan Masuk Investor Strategis","BBNI and BBRI Leave BRIS, Entrance Path for Strategic Investors",BBRI,0.0,0.0,0.0
5194,2023-02-19,BRI Gelar Program Gerakan Anti Sampah di Pekalongan,BRI Holds Anti-Waste Movement Program in Pekalongan,BBRI,0.0,0.0,0.0
5195,2023-02-19,"Pengamat Sebut BRI Bisa Cetak Laba Rp 51,4 T Karena Hal Ini",Observers say BRI can make a profit of IDR 51.4 trillion because of this,BBRI,1.0,1.0,1.0
5196,2023-02-19,"Video: Jadi Bank Digital BNI, Bank Mayora Fokus Garap UMKM","Video: Becoming a BNI Digital Bank, Bank Mayora Focuses on Working on MSMEs",BBNI,0.0,0.0,0.0
5197,2023-02-20,"Rupiah Menguat, Cek Kurs Dolar AS di Mandiri, BCA, BNI, dan BRI Hari Ini (20/2)","Rupiah Strengthens, Check US Dollar Exchange Rates at Mandiri, BCA, BNI and BRI Today (20/2)",BBCA,0.0,0.0,0.0
5198,2023-02-20,Anak Usaha BRI Perkuat Penetrasi Asuransi di Tasikmalaya,BRI Subsidiary Strengthens Insurance Penetration in Tasikmalaya,BBRI,0.0,0.0,0.0
5199,2023-02-20,"Kinerja Positif Berlanjut, Saham BRI Diproyeksi Tembus 6.100","Positive Performance Continues, BRI Shares Projected to Reach 6,100",BBRI,0.0,0.0,0.0
5200,2023-02-20,"Masuk Indeks FTSE, Cek Rekomendasi Saham GOTO, CMRY hingga MDKA","Enter the FTSE Index, Check GOTO, CMRY to MDKA Stock Recommendations",MDKA,0.0,0.0,0.0
5201,2023-02-20,"Mendadak Boy Thohir Mundur Dari MDKA, Ada Apa Nih?","Boy Thohir Suddenly Resigns From MDKA, What's Going On?",MDKA,0.0,0.0,1.0
